MJD,Seconds of Day,Azimuth,Elevation
60380.382407407276,33040.002929,-26.219081272084807,19.3168433451119
60380.382407407276,33040.102929,-26.39575971731449,19.411071849234393
60380.382407407276,33040.202929,-26.572438162544174,19.50530035335689
60380.382407407276,33040.302929,-26.74911660777385,19.599528857479388
60380.382407407276,33040.402929,-26.925795053003533,19.693757361601886
60380.382407407276,33040.502929,-27.102473498233216,19.787985865724384
60380.382407407276,33040.602929,-27.2791519434629,19.882214369846878
60380.382407407276,33040.702929,-27.455830388692583,19.976442873969376
60380.382407407276,33040.802929,-27.632508833922266,20.070671378091873
60380.382407407276,33040.902929,-27.809187279151942,20.16489988221437
60380.38241898175,33041.002929,-27.985865724381625,20.25912838633687
60380.38241898175,33041.102929,-28.16254416961131,20.353356890459366
60380.38241898175,33041.202929,-28.339222614840992,20.44758539458186
60380.38241898175,33041.302929,-28.515901060070675,20.54181389870436
60380.38241898175,33041.402929,-28.69257950530036,20.636042402826856
60380.38241898175,33041.502929,-28.869257950530034,20.730270906949354
60380.38241898175,33041.602929,-29.045936395759718,20.82449941107185
60380.38241898175,33041.702929,-29.2226148409894,20.918727915194346
60380.38241898175,33041.802929,-29.399293286219084,21.012956419316843
60380.38241898175,33041.902929,-29.575971731448767,21.10718492343934
60380.382430555765,33042.002929,-29.752650176678443,21.20141342756184
60380.382430555765,33042.102929,-29.929328621908127,21.295641931684337
60380.382430555765,33042.202929,-30.10600706713781,21.38987043580683
60380.382430555765,33042.302929,-30.282685512367493,21.48409893992933
60380.382430555765,33042.402929,-30.459363957597176,21.578327444051826
60380.382430555765,33042.502929,-30.63604240282686,21.672555948174324
60380.382430555765,33042.602929,-30.812720848056536,21.76678445229682
60380.382430555765,33042.702929,-30.98939929328622,21.861012956419316
60380.382430555765,33042.802929,-31.166077738515902,21.955241460541814
60380.382430555765,33042.902929,-31.342756183745585,22.04946996466431
60380.382442129776,33043.002929,-31.51943462897527,22.14369846878681
60380.382442129776,33043.102929,-31.696113074204952,22.237926972909307
60380.382442129776,33043.202929,-31.872791519434628,22.332155477031804
60380.382442129776,33043.302929,-32.04946996466431,22.4263839811543
60380.382442129776,33043.402929,-32.226148409893995,22.520612485276796
60380.382442129776,33043.502929,-32.40282685512368,22.614840989399294
60380.382442129776,33043.602929,-32.57950530035336,22.709069493521792
60380.382442129776,33043.702929,-32.75618374558304,22.80329799764429
60380.382442129776,33043.802929,-32.93286219081272,22.897526501766784
60380.382442129776,33043.902929,-33.109540636042404,22.99175500588928
60380.38245370379,33044.002929,-33.28621908127209,23.08598351001178
60380.38245370379,33044.102929,-33.46289752650177,23.180212014134277
60380.38245370379,33044.202929,-33.63957597173145,23.274440518256775
60380.38245370379,33044.302929,-33.81625441696113,23.368669022379272
60380.38245370379,33044.402929,-33.99293286219081,23.462897526501767
60380.38245370379,33044.502929,-34.169611307420496,23.557126030624264
60380.38245370379,33044.602929,-34.34628975265018,23.651354534746762
60380.38245370379,33044.702929,-34.52296819787986,23.74558303886926
60380.38245370379,33044.802929,-34.699646643109546,23.839811542991757
60380.38245370379,33044.902929,-34.87632508833922,23.93404004711425
60380.3824652778,33045.002929,-35.053003533568905,24.02826855123675
60380.3824652778,33045.102929,-35.22968197879859,24.122497055359247
60380.3824652778,33045.202929,-35.40636042402827,24.216725559481745
60380.3824652778,33045.302929,-35.583038869257955,24.310954063604242
60380.3824652778,33045.402929,-35.75971731448763,24.405182567726737
60380.3824652778,33045.502929,-35.936395759717314,24.499411071849234
60380.3824652778,33045.602929,-36.113074204947,24.593639575971732
60380.3824652778,33045.702929,-36.28975265017668,24.68786808009423
60380.3824652778,33045.802929,-36.466431095406364,24.782096584216728
60380.3824652778,33045.902929,-36.64310954063605,24.87632508833922
60380.38247685181,33046.002929,-36.81978798586572,24.97055359246172
60380.38247685181,33046.102929,-36.996466431095406,25.064782096584217
60380.38247685181,33046.202929,-37.17314487632509,25.159010600706715
60380.38247685181,33046.302929,-37.34982332155477,25.253239104829213
60380.38247685181,33046.402929,-37.526501766784456,25.34746760895171
60380.38247685181,33046.502929,-37.70318021201414,25.441696113074205
60380.38247685181,33046.602929,-37.879858657243815,25.535924617196702
60380.38247685181,33046.702929,-38.0565371024735,25.6301531213192
60380.38247685181,33046.802929,-38.23321554770318,25.724381625441698
60380.38247685181,33046.902929,-38.409893992932865,25.818610129564195
60380.38248842582,33047.002929,-38.58657243816255,25.91283863368669
60380.38248842582,33047.102929,-38.763250883392224,26.007067137809187
60380.38248842582,33047.202929,-38.93992932862191,26.101295641931685
60380.38248842582,33047.302929,-39.11660777385159,26.195524146054183
60380.38248842582,33047.402929,-39.293286219081274,26.28975265017668
60380.38248842582,33047.502929,-39.46996466431096,26.38398115429918
60380.38248842582,33047.602929,-39.64664310954064,26.478209658421672
60380.38248842582,33047.702929,-39.82332155477032,26.57243816254417
60380.38248842582,33047.802929,-40.0,26.666666666666668
60380.38248842582,33047.902929,-40.17667844522968,26.760895170789166
60380.38249999983,33048.002929,-40.35335689045937,26.855123674911663
60380.38249999983,33048.102929,-40.53003533568905,26.949352179034157
60380.38249999983,33048.202929,-40.70671378091873,27.043580683156655
60380.38249999983,33048.302929,-40.88339222614841,27.137809187279153
60380.38249999983,33048.402929,-41.06007067137809,27.23203769140165
60380.38249999983,33048.502929,-41.236749116607776,27.32626619552415
60380.38249999983,33048.602929,-41.41342756183746,27.420494699646643
60380.38249999983,33048.702929,-41.59010600706714,27.51472320376914
60380.38249999983,33048.802929,-41.76678445229682,27.608951707891638
60380.38249999983,33048.902929,-41.9434628975265,27.703180212014136
60380.38251157431,33049.002929,-42.120141342756185,27.797408716136633
60380.38251157431,33049.102929,-42.29681978798587,27.891637220259128
60380.38251157431,33049.202929,-42.47349823321555,27.985865724381625
60380.38251157431,33049.302929,-42.650176678445234,28.080094228504123
60380.38251157431,33049.402929,-42.82685512367491,28.17432273262662
60380.38251157431,33049.502929,-43.003533568904594,28.26855123674912
60380.38251157431,33049.602929,-43.18021201413428,28.362779740871616
60380.38251157431,33049.702929,-43.35689045936396,28.45700824499411
60380.38251157431,33049.802929,-43.53356890459364,28.551236749116608
60380.38251157431,33049.902929,-43.71024734982333,28.645465253239106
60380.38252314832,33050.002929,-43.886925795053,28.739693757361604
60380.38252314832,33050.102929,-44.063604240282686,28.8339222614841
60380.38252314832,33050.202929,-44.24028268551237,28.928150765606595
60380.38252314832,33050.302929,-44.41696113074205,29.022379269729093
60380.38252314832,33050.402929,-44.593639575971736,29.11660777385159
60380.38252314832,33050.502929,-44.77031802120142,29.21083627797409
60380.38252314832,33050.602929,-44.946996466431095,29.305064782096586
60380.38252314832,33050.702929,-45.12367491166078,29.399293286219084
60380.38252314832,33050.802929,-45.30035335689046,29.49352179034158
60380.38252314832,33050.902929,-45.477031802120145,29.587750294464076
60380.38253472233,33051.002929,-45.65371024734983,29.681978798586574
60380.38253472233,33051.102929,-45.830388692579504,29.77620730270907
60380.38253472233,33051.202929,-46.00706713780919,29.87043580683157
60380.38253472233,33051.302929,-46.18374558303887,29.964664310954063
60380.38253472233,33051.402929,-46.360424028268554,30.05889281507656
60380.38253472233,33051.502929,-46.53710247349824,30.15312131919906
60380.38253472233,33051.602929,-46.71378091872792,30.247349823321557
60380.38253472233,33051.702929,-46.890459363957596,30.341578327444054
60380.38253472233,33051.802929,-47.06713780918728,30.43580683156655
60380.38253472233,33051.902929,-47.24381625441696,30.530035335689046
60380.38254629634,33052.002929,-47.420494699646646,30.624263839811544
60380.38254629634,33052.102929,-47.59717314487633,30.71849234393404
60380.38254629634,33052.202929,-47.77385159010601,30.81272084805654
60380.38254629634,33052.302929,-47.95053003533569,30.906949352179033
60380.38254629634,33052.402929,-48.12720848056537,31.00117785630153
60380.38254629634,33052.502929,-48.303886925795055,31.09540636042403
60380.38254629634,33052.602929,-48.48056537102474,31.189634864546527
60380.38254629634,33052.702929,-48.65724381625442,31.283863368669024
60380.38254629634,33052.802929,-48.8339222614841,31.378091872791522
60380.38254629634,33052.902929,-49.01060070671378,31.472320376914016
60380.382557870355,33053.002929,-49.187279151943464,31.566548881036514
60380.382557870355,33053.102929,-49.36395759717315,31.66077738515901
60380.382557870355,33053.202929,-49.54063604240283,31.75500588928151
60380.382557870355,33053.302929,-49.717314487632514,31.849234393404007
60380.382557870355,33053.402929,-49.89399293286219,31.9434628975265
60380.382557870355,33053.502929,-50.07067137809187,32.037691401649
60380.382557870355,33053.602929,-50.24734982332156,32.1319199057715
60380.382557870355,33053.702929,-50.42402826855124,32.226148409893995
60380.382557870355,33053.802929,-50.60070671378092,32.32037691401649
60380.382557870355,33053.902929,-50.777385159010606,32.41460541813899
60380.382569444366,33054.002929,-50.95406360424028,32.50883392226149
60380.382569444366,33054.102929,-51.130742049469966,32.603062426383985
60380.382569444366,33054.202929,-51.30742049469965,32.697290930506476
60380.382569444366,33054.302929,-51.48409893992933,32.791519434628974
60380.382569444366,33054.402929,-51.660777385159015,32.88574793875147
60380.382569444366,33054.502929,-51.83745583038869,32.97997644287397
60380.382569444366,33054.602929,-52.014134275618375,33.07420494699647
60380.382569444366,33054.702929,-52.19081272084806,33.168433451118965
60380.382569444366,33054.802929,-52.36749116607774,33.26266195524146
60380.382569444366,33054.902929,-52.544169611307424,33.35689045936396
60380.38258101838,33055.002929,-52.72084805653711,33.45111896348646
60380.38258101838,33055.102929,-52.897526501766784,33.545347467608956
60380.38258101838,33055.202929,-53.07420494699647,33.63957597173145
60380.38258101838,33055.302929,-53.25088339222615,33.733804475853944
60380.38258101838,33055.402929,-53.42756183745583,33.82803297997644
60380.38258101838,33055.502929,-53.60424028268552,33.92226148409894
60380.38258101838,33055.602929,-53.7809187279152,34.01648998822144
60380.38258101838,33055.702929,-53.957597173144876,34.110718492343935
60380.38258101838,33055.802929,-54.13427561837456,34.20494699646643
60380.38258101838,33055.902929,-54.31095406360424,34.29917550058893
60380.382592592854,33056.002929,-54.487632508833926,34.39340400471143
60380.382592592854,33056.102929,-54.66431095406361,34.487632508833926
60380.382592592854,33056.202929,-54.84098939929329,34.58186101295642
60380.382592592854,33056.302929,-55.017667844522975,34.67608951707892
60380.382592592854,33056.402929,-55.19434628975266,34.77031802120141
60380.382592592854,33056.502929,-55.37102473498233,34.86454652532391
60380.382592592854,33056.602929,-55.54770318021201,34.95877502944641
60380.382592592854,33056.702929,-55.724381625441694,35.053003533568905
60380.382592592854,33056.802929,-55.90106007067138,35.1472320376914
60380.382592592854,33056.902929,-56.07773851590106,35.2414605418139
60380.382604166865,33057.002929,-56.254416961130744,35.3356890459364
60380.382604166865,33057.102929,-56.43109540636043,35.429917550058896
60380.382604166865,33057.202929,-56.60777385159011,35.524146054181394
60380.382604166865,33057.302929,-56.784452296819794,35.61837455830389
60380.382604166865,33057.402929,-56.96113074204948,35.71260306242638
60380.382604166865,33057.502929,-57.13780918727916,35.80683156654888
60380.382604166865,33057.602929,-57.31448763250884,35.90106007067138
60380.382604166865,33057.702929,-57.49116607773851,35.995288574793875
60380.382604166865,33057.802929,-57.667844522968196,36.08951707891637
60380.382604166865,33057.902929,-57.84452296819788,36.18374558303887
60380.38261574088,33058.002929,-58.02120141342756,36.27797408716137
60380.38261574088,33058.102929,-58.197879858657245,36.372202591283866
60380.38261574088,33058.202929,-58.37455830388693,36.466431095406364
60380.38261574088,33058.302929,-58.55123674911661,36.56065959952886
60380.38261574088,33058.402929,-58.727915194346295,36.65488810365136
60380.38261574088,33058.502929,-58.90459363957598,36.74911660777385
60380.38261574088,33058.602929,-59.08127208480566,36.84334511189635
60380.38261574088,33058.702929,-59.257950530035345,36.937573616018845
60380.38261574088,33058.802929,-59.434628975265014,37.03180212014134
60380.38261574088,33058.902929,-59.6113074204947,37.12603062426384
60380.38262731489,33059.002929,-59.78798586572438,37.22025912838634
60380.38262731489,33059.102929,-59.96466431095406,37.314487632508836
60380.38262731489,33059.202929,-60.14134275618375,37.408716136631334
60380.38262731489,33059.302929,-60.31802120141343,37.50294464075383
60380.38262731489,33059.402929,-60.49469964664311,37.59717314487633
60380.38262731489,33059.502929,-60.671378091872796,37.69140164899882
60380.38262731489,33059.602929,-60.84805653710248,37.78563015312132
60380.38262731489,33059.702929,-61.02473498233216,37.879858657243815
60380.38262731489,33059.802929,-61.201413427561846,37.97408716136631
60380.38262731489,33059.902929,-61.378091872791515,38.06831566548881
60380.3826388889,33060.002929,-61.5547703180212,38.16254416961131
60380.3826388889,33060.102929,-61.73144876325088,38.256772673733806
60380.3826388889,33060.202929,-61.908127208480565,38.351001177856304
60380.3826388889,33060.302929,-62.08480565371025,38.4452296819788
60380.3826388889,33060.402929,-62.26148409893993,38.5394581861013
60380.3826388889,33060.502929,-62.438162544169614,38.6336866902238
60380.3826388889,33060.602929,-62.6148409893993,38.72791519434629
60380.3826388889,33060.702929,-62.79151943462898,38.822143698468786
60380.3826388889,33060.802929,-62.968197879858664,38.91637220259128
60380.3826388889,33060.902929,-63.14487632508835,39.01060070671378
60380.38265046291,33061.002929,-63.32155477031803,39.10482921083628
60380.38265046291,33061.102929,-63.4982332155477,39.199057714958776
60380.38265046291,33061.202929,-63.67491166077738,39.293286219081274
60380.38265046291,33061.302929,-63.851590106007066,39.38751472320377
60380.38265046291,33061.402929,-64.02826855123675,39.48174322732627
60380.38265046291,33061.502929,-64.20494699646643,39.57597173144877
60380.38265046291,33061.602929,-64.38162544169612,39.670200235571265
60380.38265046291,33061.702929,-64.5583038869258,39.764428739693756
60380.38265046291,33061.802929,-64.73498233215548,39.85865724381625
60380.38265046291,33061.902929,-64.91166077738517,39.95288574793875
60380.38266203692,33062.002929,-65.08833922261485,40.04711425206125
60380.38266203692,33062.102929,-65.26501766784453,40.14134275618375
60380.38266203692,33062.202929,-65.4416961130742,40.235571260306244
60380.38266203692,33062.302929,-65.61837455830388,40.32979976442874
60380.38266203692,33062.402929,-65.79505300353357,40.42402826855124
60380.38266203692,33062.502929,-65.97173144876325,40.51825677267374
60380.38266203692,33062.602929,-66.14840989399293,40.612485276796235
60380.38266203692,33062.702929,-66.32508833922262,40.70671378091873
60380.38266203692,33062.802929,-66.5017667844523,40.800942285041224
60380.38266203692,33062.902929,-66.67844522968198,40.89517078916372
60380.38267361093,33063.002929,-66.85512367491167,40.98939929328622
60380.38267361093,33063.102929,-67.03180212014135,41.08362779740872
60380.38267361093,33063.202929,-67.20848056537103,41.177856301531214
60380.38267361093,33063.302929,-67.38515901060072,41.27208480565371
60380.38267361093,33063.402929,-67.56183745583039,41.36631330977621
60380.38267361093,33063.502929,-67.73851590106007,41.46054181389871
60380.38267361093,33063.602929,-67.91519434628975,41.554770318021205
60380.38267361093,33063.702929,-68.09187279151944,41.6489988221437
60380.38267361093,33063.802929,-68.26855123674912,41.743227326266194
60380.38267361093,33063.902929,-68.4452296819788,41.83745583038869
60380.38268518541,33064.002929,-68.62190812720848,41.93168433451119
60380.38268518541,33064.102929,-68.79858657243817,42.02591283863369
60380.38268518541,33064.202929,-68.97526501766785,42.120141342756185
60380.38268518541,33064.302929,-69.15194346289753,42.21436984687868
60380.38268518541,33064.402929,-69.32862190812722,42.30859835100118
