MJD,Seconds of Day,Azimuth,Elevation
60380.394085648004,34049.233856,-38.39130434782609,23.617391304347827
60380.394085648004,34049.333856,-39.56521739130436,23.869565217391305
60380.394085648004,34049.433856,-40.73913043478261,24.121739130434783
60380.394085648004,34049.533856,-41.913043478260875,24.37391304347826
60380.394085648004,34049.633856,-43.08695652173914,24.62608695652174
60380.394085648004,34049.733856,-44.26086956521739,24.878260869565217
60380.394085648004,34049.833856,-45.434782608695656,25.130434782608695
60380.394085648004,34049.933856,-46.60869565217392,25.382608695652173
60380.394097222015,34050.033856,-47.782608695652186,25.63478260869565
60380.394097222015,34050.133856,-48.95652173913044,25.88695652173913
60380.394097222015,34050.233856,-50.1304347826087,26.139130434782608
60380.394097222015,34050.333856,-51.30434782608697,26.391304347826086
60380.394097222015,34050.433856,-52.47826086956522,26.643478260869564
60380.394097222015,34050.533856,-53.652173913043484,26.895652173913042
60380.394097222015,34050.633856,-54.82608695652175,27.14782608695652
60380.394097222015,34050.733856,-56.000000000000014,27.4
60380.394097222015,34050.833856,-57.173913043478265,27.652173913043477
60380.394097222015,34050.933856,-58.34782608695653,27.904347826086955
60380.39410879603,34051.033856,-59.521739130434796,28.156521739130433
60380.39410879603,34051.133856,-60.69565217391305,28.40869565217391
60380.39410879603,34051.233856,-61.86956521739131,28.66086956521739
60380.39410879603,34051.333856,-63.04347826086958,28.913043478260867
60380.39410879603,34051.433856,-64.21739130434783,29.165217391304346
60380.39410879603,34051.533856,-65.3913043478261,29.417391304347824
60380.39410879603,34051.633856,-66.56521739130436,29.669565217391302
60380.39410879603,34051.733856,-67.73913043478262,29.92173913043478
60380.39410879603,34051.833856,-68.91304347826087,30.173913043478258
60380.39410879603,34051.933856,-70.08695652173914,30.42608695652174
60380.39412037004,34052.033856,-71.2608695652174,30.678260869565218
60380.39412037004,34052.133856,-72.43478260869566,30.930434782608696
60380.39412037004,34052.233856,-73.60869565217392,31.182608695652174
60380.39412037004,34052.333856,-74.78260869565219,31.434782608695652
60380.39412037004,34052.433856,-75.95652173913044,31.68695652173913
60380.39412037004,34052.533856,-77.1304347826087,31.93913043478261
60380.39412037004,34052.633856,-78.30434782608697,32.19130434782609
60380.39412037004,34052.733856,-79.47826086956523,32.44347826086957
60380.39412037004,34052.833856,-80.65217391304348,32.69565217391305
60380.39412037004,34052.933856,-81.82608695652175,32.947826086956525
60380.39413194405,34053.033856,-83.00000000000001,33.2
60380.39413194405,34053.133856,-84.17391304347827,33.45217391304348
60380.39413194405,34053.233856,-85.34782608695653,33.70434782608696
60380.39413194405,34053.333856,-86.5217391304348,33.95652173913044
60380.39413194405,34053.433856,-87.69565217391306,34.208695652173915
60380.39413194405,34053.533856,-88.86956521739131,34.46086956521739
60380.39413194405,34053.633856,-90.04347826086958,34.71304347826087
60380.39413194405,34053.733856,-91.21739130434784,34.96521739130435
60380.39413194405,34053.833856,-92.3913043478261,35.21739130434783
60380.39413194405,34053.933856,-93.56521739130436,35.469565217391306
60380.394143518526,34054.033856,-94.73913043478262,35.721739130434784
60380.394143518526,34054.133856,-95.91304347826087,35.97391304347826
60380.394143518526,34054.233856,-97.08695652173914,36.22608695652174
60380.394143518526,34054.333856,-98.2608695652174,36.47826086956522
60380.394143518526,34054.433856,-99.43478260869567,36.7304347826087
60380.394143518526,34054.533856,-100.60869565217392,36.982608695652175
60380.394143518526,34054.633856,-101.78260869565219,37.23478260869565
60380.394143518526,34054.733856,-102.95652173913045,37.48695652173913
60380.394143518526,34054.833856,-104.13043478260872,37.73913043478261
60380.394143518526,34054.933856,-105.30434782608697,37.99130434782609
60380.39415509254,34055.033856,-106.47826086956522,38.243478260869566
60380.39415509254,34055.133856,-107.6521739130435,38.495652173913044
60380.39415509254,34055.233856,-108.82608695652175,38.74782608695652
60380.39415509254,34055.333856,-110.0,39.0
60380.39415509254,34055.433856,-111.17391304347828,39.25217391304348
60380.39415509254,34055.533856,-112.34782608695653,39.504347826086956
60380.39415509254,34055.633856,-113.52173913043478,39.756521739130434
60380.39415509254,34055.733856,-114.69565217391306,40.00869565217391
60380.39415509254,34055.833856,-115.86956521739131,40.26086956521739
60380.39415509254,34055.933856,-117.04347826086959,40.51304347826087
60380.39416666655,34056.033856,-118.21739130434784,40.76521739130435
60380.39416666655,34056.133856,-119.3913043478261,41.017391304347825
60380.39416666655,34056.233856,-120.56521739130437,41.2695652173913
60380.39416666655,34056.333856,-121.73913043478262,41.52173913043478
60380.39416666655,34056.433856,-122.91304347826087,41.77391304347826
60380.39416666655,34056.533856,-124.08695652173915,42.02608695652174
60380.39416666655,34056.633856,-125.2608695652174,42.278260869565216
60380.39416666655,34056.733856,-126.43478260869566,42.530434782608694
60380.39416666655,34056.833856,-127.60869565217394,42.78260869565217
60380.39416666655,34056.933856,-128.7826086956522,43.03478260869565
60380.39417824056,34057.033856,-129.95652173913044,43.28695652173913
60380.39417824056,34057.133856,-131.13043478260872,43.53913043478261
60380.39417824056,34057.233856,-132.30434782608697,43.791304347826085
60380.39417824056,34057.333856,-133.47826086956522,44.04347826086956
60380.39417824056,34057.433856,-134.6521739130435,44.29565217391304
60380.39417824056,34057.533856,-135.82608695652175,44.54782608695652
60380.39417824056,34057.633856,-137.00000000000003,44.8
60380.39417824056,34057.733856,-138.17391304347828,45.052173913043475
60380.39417824056,34057.833856,-139.34782608695653,45.30434782608695
60380.39417824056,34057.933856,-140.5217391304348,45.55652173913043
60380.39418981457,34058.033856,-141.69565217391306,45.80869565217391
60380.39418981457,34058.133856,-142.8695652173913,46.06086956521739
60380.39418981457,34058.233856,-144.0434782608696,46.313043478260866
60380.39418981457,34058.333856,-145.21739130434784,46.565217391304344
60380.39418981457,34058.433856,-146.3913043478261,46.81739130434782
60380.39418981457,34058.533856,-147.56521739130437,47.0695652173913
60380.39418981457,34058.633856,-148.73913043478262,47.32173913043478
60380.39418981457,34058.733856,-149.91304347826087,47.57391304347826
60380.39418981457,34058.833856,-151.08695652173915,47.826086956521735
60380.39418981457,34058.933856,-152.2608695652174,48.07826086956521
60380.39420138858,34059.033856,-153.43478260869566,48.33043478260869
60380.39420138858,34059.133856,-154.60869565217394,48.58260869565217
60380.39420138858,34059.233856,-155.7826086956522,48.83478260869565
60380.39420138858,34059.333856,-156.95652173913044,49.086956521739125
60380.39420138858,34059.433856,-158.13043478260872,49.339130434782604
60380.39420138858,34059.533856,-159.30434782608697,49.59130434782608
60380.39420138858,34059.633856,-160.47826086956525,49.84347826086956
60380.39420138858,34059.733856,-161.6521739130435,50.09565217391304
60380.39420138858,34059.833856,-162.82608695652175,50.347826086956516
60380.39420138858,34059.933856,-164.00000000000003,50.6
60380.394212962594,34060.033856,-165.17391304347828,50.85217391304348
60380.394212962594,34060.133856,-166.34782608695653,51.10434782608696
60380.394212962594,34060.233856,-167.5217391304348,51.356521739130436
60380.394212962594,34060.333856,-168.69565217391306,51.608695652173914
60380.394212962594,34060.433856,-169.8695652173913,51.86086956521739
60380.394212962594,34060.533856,-171.0434782608696,52.11304347826087
60380.394212962594,34060.633856,-172.21739130434784,52.36521739130435
60380.394212962594,34060.733856,-173.3913043478261,52.61739130434783
60380.394212962594,34060.833856,-174.56521739130437,52.869565217391305
60380.394212962594,34060.933856,-175.73913043478262,53.12173913043478
60380.39422453707,34061.033856,-176.91304347826087,53.37391304347826
60380.39422453707,34061.133856,-178.08695652173915,53.62608695652174
60380.39422453707,34061.233856,-179.2608695652174,53.87826086956522
60380.39422453707,34061.333856,-180.43478260869568,54.130434782608695
60380.39422453707,34061.433856,-181.60869565217394,54.38260869565217
60380.39422453707,34061.533856,-182.7826086956522,54.63478260869565
60380.39422453707,34061.633856,-183.95652173913047,54.88695652173913
60380.39422453707,34061.733856,-185.13043478260872,55.13913043478261
60380.39422453707,34061.833856,-186.30434782608697,55.391304347826086
60380.39422453707,34061.933856,-187.47826086956525,55.643478260869564
60380.39423611108,34062.033856,-188.6521739130435,55.89565217391304
60380.39423611108,34062.133856,-189.82608695652175,56.14782608695652
60380.39423611108,34062.233856,-191.00000000000003,56.4
60380.39423611108,34062.333856,-192.17391304347828,56.65217391304348
60380.39423611108,34062.433856,-193.34782608695653,56.904347826086955
60380.39423611108,34062.533856,-194.5217391304348,57.15652173913043
60380.39423611108,34062.633856,-195.69565217391306,57.40869565217391
60380.39423611108,34062.733856,-196.8695652173913,57.66086956521739
60380.39423611108,34062.833856,-198.0434782608696,57.91304347826087
60380.39423611108,34062.933856,-199.21739130434784,58.165217391304346
60380.39424768509,34063.033856,-200.39130434782612,58.417391304347824
60380.39424768509,34063.133856,-201.56521739130437,58.6695652173913
60380.39424768509,34063.233856,-202.73913043478262,58.92173913043478
60380.39424768509,34063.333856,-203.9130434782609,59.17391304347826
60380.39424768509,34063.433856,-205.08695652173915,59.426086956521736
60380.39424768509,34063.533856,-206.2608695652174,59.678260869565214
60380.39424768509,34063.633856,-207.43478260869568,59.93043478260869
60380.39424768509,34063.733856,-208.60869565217394,60.18260869565217
60380.39424768509,34063.833856,-209.7826086956522,60.43478260869565
60380.39424768509,34063.933856,-210.95652173913047,60.68695652173913
60380.394259259105,34064.033856,-212.13043478260872,60.939130434782605
60380.394259259105,34064.133856,-213.30434782608697,61.19130434782608
60380.394259259105,34064.233856,-214.47826086956525,61.44347826086956
60380.394259259105,34064.333856,-215.6521739130435,61.69565217391304
60380.394259259105,34064.433856,-216.82608695652175,61.94782608695652
60380.394259259105,34064.533856,-218.00000000000003,62.199999999999996
60380.394259259105,34064.633856,-219.17391304347828,62.452173913043474
60380.394259259105,34064.733856,-220.34782608695653,62.70434782608695
60380.394259259105,34064.833856,-221.5217391304348,62.95652173913043
60380.394259259105,34064.933856,-222.69565217391306,63.20869565217391
60380.394270833116,34065.033856,-223.86956521739134,63.460869565217386
60380.394270833116,34065.133856,-225.0434782608696,63.713043478260865
60380.394270833116,34065.233856,-226.21739130434784,63.96521739130434
60380.394270833116,34065.333856,-227.39130434782612,64.21739130434781
60380.394270833116,34065.433856,-228.56521739130437,64.4695652173913
60380.394270833116,34065.533856,-229.73913043478262,64.72173913043477
60380.394270833116,34065.633856,-230.9130434782609,64.97391304347826
60380.394270833116,34065.733856,-232.08695652173913,65.22608695652173
60380.394270833116,34065.833856,-233.26086956521743,65.47826086956522
60380.394270833116,34065.933856,-234.43478260869568,65.73043478260868
60380.39428240713,34066.033856,-235.60869565217394,65.98260869565217
60380.39428240713,34066.133856,-236.7826086956522,66.23478260869564
60380.39428240713,34066.233856,-237.95652173913044,66.48695652173913
60380.39428240713,34066.333856,-239.13043478260875,66.73913043478261
60380.39428240713,34066.433856,-240.304347826087,66.99130434782609
60380.39428240713,34066.533856,-241.47826086956525,67.24347826086957
60380.39428240713,34066.633856,-242.6521739130435,67.49565217391304
60380.39428240713,34066.733856,-243.82608695652175,67.74782608695652
60380.39428240713,34066.833856,-245.0,68.0
